Date,Open,High,Low,Close,Volume,Adj Close
2015-12-28,665.559998,696.440002,665.50,675.890015,4182300,675.890015
2015-12-21,668.50,669.900024,656.630005,662.789978,2416900,662.789978
2015-12-14,641.75,682.50,635.27002,664.140015,4682100,664.140015
2015-12-07,674.73999,679.98999,639.619995,640.150024,4271800,640.150024
2015-11-30,675.900024,684.820007,661.400024,672.640015,4792000,672.640015
2015-11-23,671.50,682.77002,661.210022,673.26001,3396400,673.26001
2015-11-16,640.919983,672.859985,622.289978,668.450012,4965400,668.450012
2015-11-09,658.650024,675.960022,640.450012,642.349976,4694200,642.349976
2015-11-02,627.130005,662.26001,620.409973,659.369995,3943900,659.369995
2015-10-26,602.299988,630.719971,596.289978,625.900024,3950600,625.900024
2015-10-19,570.76001,619.450012,552.52002,599.030029,6107400,599.030029
2015-10-12,539.960022,570.940002,539.679993,570.76001,3690200,570.76001
2015-10-05,536.98999,551.50,519.890015,539.799988,3992900,539.799988
2015-09-28,520.02002,532.599976,490.50,532.539978,4452600,532.539978
2015-09-21,544.330017,549.780029,521.400024,524.25,3378900,524.25
2015-09-14,529.440002,546.969971,517.200012,540.26001,3715700,540.26001
2015-09-08,508.690002,529.950012,508.51001,529.440002,3496300,529.440002
2015-08-31,516.440002,519.409973,493.429993,499.00,3283200,499.00
2015-08-24,463.579987,522.690002,451.00,518.01001,6199300,518.01001
2015-08-17,531.289978,539.48999,494.470001,494.470001,3618300,494.470001
2015-08-10,528.52002,534.659973,513.059998,531.52002,2828900,531.52002
2015-08-03,537.450012,542.73999,518.210022,522.619995,3325500,522.619995
2015-07-27,527.75,544.950012,523.119995,536.150024,4657000,536.150024
2015-07-20,492.570007,580.570007,475.700012,529.419983,8466600,529.419983
2015-07-13,448.290009,485.420013,447.540009,483.01001,4141600,483.01001
2015-07-06,435.230011,444.720001,425.570007,443.51001,2482500,443.51001
2015-06-29,434.980011,440.00,429.00,437.709991,2170100,437.709991
2015-06-22,437.00,447.040009,433.690002,438.100006,2510200,438.100006
2015-06-15,427.660004,444.98999,422.640015,434.920013,2881300,434.920013
2015-06-08,425.619995,438.890015,419.140015,429.920013,2322000,429.920013
2015-06-01,430.399994,438.390015,426.200012,426.950012,2213700,426.950012
2015-05-26,426.200012,432.50,422.00,429.230011,2350900,429.230011
2015-05-18,426.00,436.899994,418.359985,427.630005,2638500,427.630005
2015-05-11,432.51001,439.00,424.299988,426.00,2493300,426.00
2015-05-04,424.799988,435.200012,414.549988,433.690002,2670800,433.690002
2015-04-27,443.859985,446.98999,416.00,422.869995,4081300,422.869995
2015-04-20,378.549988,452.649994,377.00,445.100006,7658200,445.100006
2015-04-13,383.529999,387.809998,374.399994,375.559998,2466200,375.559998
2015-04-06,370.100006,387.119995,369.359985,382.649994,2521500,382.649994
2015-03-30,371.869995,377.700012,368.339996,372.25,2165100,372.25
2015-03-23,378.070007,381.769989,365.649994,370.559998,2687300,370.559998
2015-03-16,370.380005,379.369995,366.700012,378.48999,2544900,378.48999
2015-03-09,378.399994,379.329987,366.26001,370.579987,2669800,370.579987
2015-03-02,380.850006,388.420013,378.880005,380.089996,2333000,380.089996
2015-02-23,383.440002,389.369995,376.160004,380.160004,2498300,380.160004
2015-02-17,377.720001,383.700012,372.670013,383.660004,3133900,383.660004
2015-02-09,371.00,383.00,367.200012,381.829987,2812900,381.829987
2015-02-02,350.049988,378.799988,350.01001,374.279999,6346600,374.279999
2015-01-26,311.820007,359.50,299.329987,354.529999,8333300,354.529999
2015-01-20,292.589996,316.929993,286.390015,312.390015,5749800,312.390015
2015-01-12,297.559998,301.50,285.25,290.73999,4195800,290.73999
2015-01-05,307.01001,308.380005,292.380005,296.929993,2922200,296.929993
2015-01-02,312.579987,314.75,306.959991,308.519989,2783200,308.519989
