Date,Open,High,Low,Close,Volume,Adj Close
2015-12-28,33.900002,34.169998,33.18,33.259998,9193000,33.259998
2015-12-21,33.119999,34.740002,32.689999,34.110001,10376000,34.110001
2015-12-14,32.939999,34.080002,32.209999,32.950001,14761200,32.950001
2015-12-07,34.759998,35.84,32.82,32.91,21601700,32.91
2015-11-30,33.029999,36.389999,32.849998,34.91,23690600,34.91
2015-11-23,33.00,33.869999,32.439999,32.939999,10959400,32.939999
2015-11-16,32.23,33.50,32.119999,33.110001,11836800,33.110001
2015-11-09,34.07,34.23,32.169998,32.189999,12459400,32.189999
2015-11-02,35.459999,35.48,33.459999,34.200001,15478100,34.200001
2015-10-26,33.130001,35.700001,33.00,35.619999,17116100,35.619999
2015-10-19,33.259998,33.630001,31.01,33.169998,20681100,33.169998
2015-10-12,32.709999,33.860001,31.77,33.369999,14270000,33.369999
2015-10-05,30.799999,32.689999,30.35,32.52,12429500,32.52
2015-09-28,29.030001,30.709999,27.200001,30.709999,30694500,30.709999
2015-09-21,31.200001,31.74,28.85,29.129999,15808500,29.129999
2015-09-14,30.68,31.77,29.41,30.74,21532100,30.74
2015-09-08,32.200001,32.830002,30.35,31.43,25657100,31.43
2015-08-31,32.91,32.990002,31.23,31.58,15360700,31.58
2015-08-24,29.02,33.77,29.00,33.139999,18560200,33.139999
2015-08-17,36.240002,36.240002,32.91,32.93,12466700,32.93
2015-08-10,36.869999,37.689999,33.849998,36.240002,19563800,36.240002
2015-08-03,36.669998,37.709999,36.150002,36.669998,9985600,36.669998
2015-07-27,38.310001,38.310001,36.619999,36.669998,11711000,36.669998
2015-07-20,39.98,39.98,38.259998,38.849998,13037300,38.849998
2015-07-13,38.25,39.790001,38.099998,39.68,10138700,39.68
2015-07-06,38.759998,39.119999,36.580002,37.919998,15746400,37.919998
2015-06-29,39.490002,39.779999,38.849998,39.380001,9462700,39.380001
2015-06-22,40.66,41.389999,39.93,40.060001,10334200,40.060001
2015-06-15,40.240002,41.52,40.02,40.509998,12990600,40.509998
2015-06-08,42.720001,42.889999,40.459999,40.529999,12098400,40.529999
2015-06-01,43.049999,43.779999,42.700001,42.810001,10355400,42.810001
2015-05-26,43.41,43.59,42.279999,42.939999,11706100,42.939999
2015-05-18,44.52,44.66,39.119999,43.490002,29961600,43.490002
2015-05-11,43.82,45.07,43.59,44.75,10966400,44.75
2015-05-04,42.50,44.98,40.810001,44.09,18360200,44.09
2015-04-27,44.650002,45.099998,42.09,42.509998,11098100,42.509998
2015-04-20,44.73,45.18,43.580002,44.52,17342100,44.52
2015-04-13,45.25,46.130001,44.25,44.450001,12733400,44.450001
2015-04-06,43.82,46.169998,43.560001,45.18,12056800,45.18
2015-03-30,45.360001,45.419998,43.68,44.150002,11562800,44.150002
2015-03-23,45.25,45.669998,43.68,45.099998,13318200,45.099998
2015-03-16,42.93,45.580002,42.75,45.040001,13780900,45.040001
2015-03-09,43.599998,43.93,42.18,42.869999,9976300,42.869999
2015-03-02,44.060001,44.43,41.970001,43.439999,17454700,43.439999
2015-02-23,43.990002,44.759998,42.91,44.279999,11823500,44.279999
2015-02-17,44.369999,44.540001,43.299999,44.110001,12136500,44.110001
2015-02-09,42.610001,44.59,42.540001,44.419998,13880700,44.419998
2015-02-02,44.43,45.25,42.669998,42.939999,17598500,42.939999
2015-01-26,49.57,50.32,41.799999,43.990002,51999400,43.990002
2015-01-20,46.790001,49.23,46.77,48.950001,14773100,48.950001
2015-01-12,49.919998,49.93,45.849998,46.470001,15899000,46.470001
2015-01-05,49.709999,50.41,48.330002,49.720001,12909800,49.720001
2015-01-02,50.66,50.779999,49.470001,50.169998,11924500,50.169998
