Date,Open,High,Low,Close,Volume,Adj Close
2015-12-28,48.060001,48.73,46.98,47.02,261900,47.02
2015-12-21,48.299999,49.41,47.290001,48.200001,365500,48.200001
2015-12-14,48.130001,49.540001,46.919998,48.16,899700,48.16
2015-12-07,49.349998,49.349998,47.41,48.029999,512700,48.029999
2015-11-30,49.689999,50.580002,48.380001,49.459999,514200,49.459999
2015-11-23,49.41,51.23,48.830002,49.549999,674900,49.549999
2015-11-16,50.810001,52.880001,48.66,49.509998,1426400,49.509998
2015-11-09,51.619999,52.799999,49.48,49.529999,448000,49.529999
2015-11-02,50.110001,52.630001,48.740002,51.959999,682200,51.959999
2015-10-26,49.630001,54.00,48.41,50.400002,1331200,50.400002
2015-10-19,49.52,51.77,49.439999,49.700001,324300,49.700001
2015-10-12,52.080002,52.509998,48.52,49.799999,332500,49.799999
2015-10-05,48.849998,52.790001,48.849998,52.119999,414100,52.119999
2015-09-28,47.91,48.759998,45.709999,48.720001,575400,48.720001
2015-09-21,50.07,50.740002,47.75,48.290001,394200,48.290001
2015-09-14,51.75,52.139999,49.119999,49.580002,593200,49.580002
2015-09-08,50.849998,52.380001,50.389999,51.73,391400,51.73
2015-08-31,52.00,52.130001,49.889999,50.209999,377000,50.209999
2015-08-24,48.369999,52.77,47.43,52.380001,555100,52.380001
2015-08-17,52.869999,53.700001,50.75,51.189999,477100,51.189999
2015-08-10,52.73,54.02,51.720001,53.139999,448700,53.139999
2015-08-03,55.900002,55.93,51.209999,52.290001,959000,52.290001
2015-07-27,55.470001,57.369999,54.759998,55.830002,427300,55.830002
2015-07-20,59.099998,59.43,55.939999,56.00,260400,56.00
2015-07-13,58.66,59.939999,58.529999,58.990002,223700,58.990002
2015-07-06,57.279999,58.380001,56.400002,58.099998,333800,58.099998
2015-06-29,57.360001,57.950001,56.380001,57.830002,292500,57.830002
2015-06-22,57.919998,58.360001,57.240002,57.98,335800,57.98
2015-06-15,57.07,57.98,56.080002,57.459999,325000,57.459999
2015-06-08,56.779999,57.669998,56.00,57.580002,304300,57.580002
2015-06-01,57.580002,58.09,56.389999,56.939999,256700,56.939999
2015-05-26,58.52,59.490002,57.43,57.459999,291300,57.459999
2015-05-18,59.599998,59.759998,58.50,58.59,194000,58.59
2015-05-11,59.009998,59.66,58.110001,59.41,282500,59.41
2015-05-04,59.119999,59.990002,57.07,59.220001,568700,59.220001
2015-04-27,58.57,59.330002,57.27,59.09,377000,59.09
2015-04-20,57.52,59.32,57.50,58.380001,318000,58.380001
2015-04-13,59.41,59.470001,57.32,57.349998,277400,57.349998
2015-04-06,58.080002,60.349998,58.080002,59.09,437400,59.09
2015-03-30,59.049999,59.610001,58.029999,58.529999,390200,58.529999
2015-03-23,59.259998,59.50,55.580002,58.700001,471300,58.700001
2015-03-16,58.889999,59.880001,57.189999,59.419998,511700,59.419998
2015-03-09,59.07,60.200001,58.16,58.709999,300800,58.709999
2015-03-02,60.82,61.990002,58.799999,58.889999,338600,58.889999
2015-02-23,59.279999,61.150002,59.16,60.540001,392300,60.540001
2015-02-17,59.650002,60.900002,57.119999,59.27,970000,59.27
2015-02-09,57.25,60.380001,56.880001,59.509998,620000,59.509998
2015-02-02,56.23,57.73,55.029999,56.630001,383800,56.630001
2015-01-26,57.900002,58.25,56.049999,56.259998,323700,56.259998
2015-01-20,56.09,58.650002,55.66,58.02,331500,58.02
2015-01-12,58.66,59.200001,55.57,56.080002,317500,56.080002
2015-01-05,59.080002,59.169998,56.369999,58.560001,501100,58.560001
2015-01-02,60.50,60.50,58.759998,59.560001,310300,59.560001
