Date,Open,High,Low,Close
19-January-2015,8639.17,8671.02,8631.63,8648.62,
20-January-2015,8669.46,8782.77,8669.22,8771.82,
21-January-2015,8790.44,8821.43,8765.12,8798.48,
22-January-2015,8817.41,8853.45,8799.42,8836.04,
23-January-2015,8894.13,8939.34,8870.07,8911.40,
27-January-2015,8956.90,8997.58,8902.84,8983.80,
28-January-2015,8985.69,9060.62,8953.22,8992.03,
29-January-2015,8981.60,9033.78,8946.53,9019.26,
30-January-2015,9066.31,9077.88,8868.55,8903.10,
2-February-2015,8903.18,8932.10,8849.75,8895.29,
3-February-2015,8928.60,8937.62,8828.57,8849.75,
4-February-2015,8884.89,8886.02,8795.46,8813.17,
5-February-2015,8823.34,8918.99,8759.67,8789.00,
6-February-2015,8799.93,8809.36,8723.50,8741.21,
9-February-2015,8701.45,8701.45,8591.86,8603.95,
10-February-2015,8576.78,8731.40,8547.06,8650.91,
11-February-2015,8679.05,8745.08,8676.82,8727.29,
12-February-2015,8762.28,8822.83,8705.46,8813.66,
13-February-2015,8844.42,8918.37,8831.27,8902.14,
16-February-2015,8929.38,8966.23,8884.87,8901.20,
18-February-2015,8905.31,8977.82,8904.21,8954.86,
19-February-2015,8986.91,8998.41,8881.04,8983.06,
20-February-2015,8987.01,8992.11,8911.40,8930.49,
23-February-2015,8959.10,8969.33,8828.13,8848.92,
24-February-2015,8862.23,8890.88,8820.28,8858.22,
25-February-2015,8891.76,8935.05,8847.88,8860.67,
26-February-2015,8872.98,8877.94,8767.93,8784.23,
27-February-2015,8817.58,8955.51,8817.36,8945.90,
28-February-2015,9002.64,9032.76,8847.01,8994.46,
2-March-2015,9044.85,9071.31,8985.79,9059.62,
3-March-2015,9074.80,9117.09,9039.97,9106.67,
4-March-2015,9202.79,9231.26,9010.79,9031.61,
5-March-2015,9050.12,9072.00,8967.33,9051.71,
9-March-2015,9017.58,9018.54,8860.60,8874.56,
10-March-2015,8898.87,8908.63,8801.97,8838.10,
11-March-2015,8847.19,8877.06,8807.04,8822.88,
12-March-2015,8866.90,8918.78,8860.54,8908.23,
13-March-2015,8969.14,8981.76,8753.57,8770.11,
16-March-2015,8783.80,8794.30,8732.20,8751.42,
17-March-2015,8796.83,8858.80,8756.99,8845.05,
18-March-2015,8856.57,8869.20,8799.71,8819.20,
19-March-2015,8872.73,8925.30,8747.08,8764.37,
20-March-2015,8764.60,8769.01,8676.97,8692.24,
23-March-2015,8709.45,8728.42,8650.61,8658.71,
24-March-2015,8666.90,8730.45,8644.78,8654.49,
25-March-2015,8671.79,8681.48,8617.22,8636.46,
26-March-2015,8593.65,8607.65,8449.45,8467.18,
27-March-2015,8516.34,8529.05,8375.18,8457.53,
30-March-2015,8509.26,8622.43,8508.54,8610.32,
31-March-2015,8643.40,8671.22,8575.58,8606.60,
1-April-2015,8605.63,8717.47,8588.27,8705.63,
6-April-2015,8733.28,8790.88,8699.97,8784.48,
7-April-2015,8809.61,8822.76,8725.05,8803.45,
8-April-2015,8830.03,8877.93,8830.03,8861.58,
9-April-2015,8909.55,8920.13,8828.21,8913.40,
10-April-2015,8918.00,8934.93,8887.08,8925.19,
13-April-2015,8946.71,8987.80,8921.02,8979.68,
15-April-2015,8995.01,8998.19,8877.41,8902.79,
16-April-2015,8923.76,8923.76,8788.86,8842.90,
17-April-2015,8848.81,8849.68,8733.25,8744.76,
20-April-2015,8767.40,8773.48,8552.96,8583.81,
21-April-2015,8570.23,8605.18,8493.51,8517.25,
22-April-2015,8543.80,8580.83,8421.64,8564.27,
23-April-2015,8593.65,8639.00,8503.24,8535.81,
24-April-2015,8552.62,8559.92,8405.45,8435.97,
27-April-2015,8471.73,8473.46,8317.58,8331.70,
28-April-2015,8340.71,8431.75,8302.66,8409.22,
29-April-2015,8417.67,8432.99,8349.75,8370.31,
30-April-2015,8374.33,8374.74,8282.01,8321.56,
4-May-2015,8378.16,8483.38,8365.59,8470.69,
5-May-2015,8491.82,8502.55,8430.78,8473.33,
6-May-2015,8480.90,8484.26,8217.64,8229.73,
7-May-2015,8231.05,8249.76,8106.82,8167.55,
8-May-2015,8234.02,8340.85,8234.02,8308.68,
11-May-2015,8350.03,8450.75,8345.14,8442.52,
12-May-2015,8444.68,8444.68,8232.02,8244.05,
13-May-2015,8283.23,8376.00,8216.22,8360.75,
14-May-2015,8370.07,8378.29,8271.56,8368.44,
15-May-2015,8377.92,8424.34,8361.84,8400.78,
18-May-2015,8427.90,8520.36,8420.13,8511.42,
19-May-2015,8506.08,8569.94,8479.69,8505.67,
20-May-2015,8536.97,8579.72,8536.06,8553.88,
21-May-2015,8563.00,8576.09,8516.82,8550.35,
22-May-2015,8558.77,8615.64,8552.19,8581.78,
25-May-2015,8563.23,8571.70,8498.74,8505.32,
26-May-2015,8504.20,8514.91,8455.09,8473.33,
27-May-2015,8438.73,8476.90,8413.11,8468.45,
28-May-2015,8484.44,8496.27,8395.59,8443.81,
29-May-2015,8454.64,8559.59,8435.35,8550.51,
1-June-2015,8532.68,8574.24,8524.10,8536.13,
2-June-2015,8551.64,8556.17,8335.58,8345.27,
3-June-2015,8358.71,8368.87,8175.46,8231.06,
4-June-2015,8257.54,8260.03,8152.40,8229.52,
5-June-2015,8229.57,8286.18,8200.84,8215.31,
8-June-2015,8230.48,8231.97,8116.29,8131.48,
9-June-2015,8126.72,8151.09,8094.97,8115.36,
10-June-2015,8129.55,8242.91,8123.48,8215.86,
11-June-2015,8253.48,8263.90,8051.88,8058.85,
12-June-2015,8046.66,8085.51,8030.37,8073.90,
15-June-2015,8093.96,8147.51,8045.00,8104.54,
16-June-2015,8104.33,8147.93,8040.43,8135.14,
17-June-2015,8167.03,8230.61,8144.00,8185.50,
18-June-2015,8208.72,8281.73,8207.05,8267.99,
19-June-2015,8294.45,8350.98,8293.20,8328.17,
22-June-2015,8357.54,8466.31,8357.40,8453.34,
23-June-2015,8465.51,8506.14,8437.92,8482.24,
24-June-2015,8495.78,8516.45,8428.15,8450.52,
25-June-2015,8432.37,8513.76,8423.70,8497.02,
26-June-2015,8489.72,8502.76,8432.94,8477.82,
29-June-2015,8369.46,8417.82,8289.11,8408.54,
30-June-2015,8406.12,8472.84,8393.40,8464.09,
1-July-2015,8477.70,8574.85,8473.47,8552.22,
2-July-2015,8581.21,8590.20,8539.89,8549.91,
3-July-2015,8559.00,8610.28,8541.78,8584.95,
6-July-2015,8519.81,8635.69,8491.26,8628.50,
7-July-2015,8637.52,8672.86,8596.65,8627.43,
8-July-2015,8582.68,8582.68,8457.47,8481.33,
9-July-2015,8485.07,8520.47,8442.23,8451.38,
10-July-2015,8488.45,8503.95,8436.53,8478.42,
13-July-2015,8502.07,8589.55,8478.04,8579.59,
14-July-2015,8592.09,8602.49,8552.30,8573.12,
15-July-2015,8595.77,8644.63,8590.14,8637.43,
16-July-2015,8659.33,8730.21,8658.58,8721.50,
17-July-2015,8733.46,8759.13,8709.94,8728.88,
20-July-2015,8748.37,8749.07,8688.09,8727.70,
21-July-2015,8718.66,8754.55,8627.54,8641.16,
22-July-2015,8634.85,8751.06,8612.38,8743.60,
23-July-2015,8756.10,8771.30,8693.24,8709.50,
24-July-2015,8716.35,8718.58,8633.86,8641.86,
27-July-2015,8639.18,8639.18,8478.05,8484.87,
28-July-2015,8504.00,8518.50,8445.79,8455.71,
29-July-2015,8479.53,8498.92,8461.39,8491.86,
30-July-2015,8524.18,8582.98,8515.98,8545.21,
31-July-2015,8569.26,8668.38,8569.26,8653.31,
3-August-2015,8650.08,8693.76,8645.13,8665.01,
4-August-2015,8679.40,8691.34,8585.91,8658.50,
5-August-2015,8684.25,8743.51,8684.11,8716.15,
6-August-2015,8736.84,8759.42,8700.10,8742.68,
7-August-2015,8752.36,8757.68,8710.33,8722.93,
10-August-2015,8735.88,8783.51,8658.13,8683.36,
11-August-2015,8711.91,8715.05,8592.34,8612.15,
12-August-2015,8612.89,8613.40,8470.37,8478.74,
13-August-2015,8515.25,8572.05,8465.41,8482.23,
14-August-2015,8521.26,8667.28,8515.12,8657.59,
17-August-2015,8669.95,8673.55,8572.31,8625.04,
18-August-2015,8648.08,8684.57,8593.03,8624.28,
19-August-2015,8635.43,8680.75,8588.61,8650.68,
20-August-2015,8663.09,8668.09,8521.21,8533.22,
21-August-2015,8475.17,8477.98,8379.76,8456.89,
24-August-2015,8258.23,8258.23,7892.22,7925.52,
25-August-2015,7975.96,8053.80,7770.93,8026.69,
26-August-2015,8037.53,8073.21,7917.94,7935.11,
27-August-2015,8062.81,8121.05,8008.40,8105.94,
28-August-2015,8192.30,8242.99,8109.10,8148.07,
31-August-2015,8168.78,8191.71,8097.10,8120.97,
1-September-2015,8073.91,8078.88,7890.69,7932.61,
2-September-2015,7988.01,8006.45,7846.97,7863.77,
3-September-2015,7912.39,7991.06,7903.84,7970.96,
4-September-2015,7972.81,7973.53,7764.00,7798.19,
7-September-2015,7823.39,7849.18,7674.27,7686.54,
8-September-2015,7707.35,7842.70,7657.84,7809.65,
9-September-2015,7914.24,7975.09,7890.98,7943.22,
10-September-2015,7875.73,7953.63,7800.90,7922.77,
11-September-2015,7968.98,8002.36,7890.85,7917.92,
14-September-2015,7944.09,8016.96,7904.93,8007.51,
15-September-2015,8023.12,8027.18,7937.95,7957.33,
16-September-2015,8009.71,8036.25,7979.89,8017.87,
18-September-2015,8069.43,8177.67,8069.43,8105.20,
21-September-2015,8077.65,8120.73,8037.77,8107.20,
22-September-2015,8134.82,8157.29,7915.80,7940.28,
23-September-2015,7899.52,8010.28,7853.55,7980.28,
24-September-2015,7978.40,8019.96,7937.17,7994.31,
28-September-2015,8011.81,8019.07,7919.06,7926.32,
29-September-2015,7890.75,8044.50,7814.62,7966.33,
30-September-2015,8023.22,8084.36,8002.97,8077.41,
1-October-2015,8121.32,8138.04,8067.90,8083.97,
5-October-2015,8129.26,8261.40,8128.37,8251.88,
6-October-2015,8303.32,8313.13,8235.61,8287.03,
7-October-2015,8298.88,8320.41,8269.23,8309.08,
8-October-2015,8332.79,8333.60,8234.39,8256.91,
9-October-2015,8293.77,8355.47,8262.68,8305.12,
12-October-2015,8344.15,8363.59,8254.32,8272.14,
13-October-2015,8267.25,8283.20,8216.12,8256.21,
14-October-2015,8237.80,8270.82,8227.11,8234.85,
15-October-2015,8253.19,8315.70,8252.01,8306.71,
16-October-2015,8322.98,8369.50,8277.00,8363.37,
19-October-2015,8385.47,8403.58,8364.39,8397.77,
20-October-2015,8410.53,8426.23,8359.88,8390.10,
21-October-2015,8391.20,8421.50,8341.42,8373.95,
23-October-2015,8427.37,8452.57,8399.63,8411.91,
26-October-2015,8437.26,8449.25,8366.82,8375.41,
27-October-2015,8361.59,8365.64,8340.81,8354.80,
28-October-2015,8326.18,8340.58,8260.26,8296.59,
29-October-2015,8306.42,8310.65,8227.48,8237.77,
30-October-2015,8249.42,8278.31,8174.63,8193.87,
2-November-2015,8194.45,8202.60,8125.89,8181.72,
3-November-2015,8215.39,8236.80,8170.50,8194.72,
4-November-2015,8228.87,8254.24,8172.92,8184.22,
5-November-2015,8185.70,8185.70,8080.32,8094.35,
6-November-2015,8090.91,8132.44,8053.90,8079.61,
9-November-2015,7951.21,8074.89,7898.93,8051.98,
10-November-2015,8042.23,8042.23,7909.25,7919.89,
11-November-2015,7985.76,7989.28,7965.38,7969.22,
13-November-2015,7930.00,7930.00,7866.82,7898.38,
16-November-2015,7891.98,7967.35,7853.24,7938.30,
17-November-2015,7973.92,7984.57,7922.16,7964.40,
18-November-2015,7961.56,7979.05,7856.61,7866.06,
19-November-2015,7909.61,7989.49,7903.46,7977.86,
20-November-2015,7982.47,8045.64,7962.31,7995.51,
23-November-2015,8019.98,8027.93,7973.75,7994.34,
24-November-2015,7987.92,8018.70,7968.76,7982.11,
26-November-2015,7982.81,8042.73,7982.81,8029.23,
27-November-2015,8044.26,8093.95,8026.93,8078.82,
30-November-2015,8085.48,8108.16,8072.47,8082.02,
1-December-2015,8098.66,8118.41,8083.26,8098.30,
2-December-2015,8118.49,8125.28,8059.32,8079.83,
3-December-2015,8079.81,8079.81,8004.86,8014.64,
4-December-2015,7994.43,7994.43,7927.88,7933.15,
7-December-2015,7962.65,7976.34,7905.11,7920.85,
8-December-2015,7908.53,7927.18,7832.74,7848.48,
9-December-2015,7847.01,7847.79,7740.42,7747.35,
10-December-2015,7775.27,7824.28,7741.22,7815.43,
11-December-2015,7828.03,7836.15,7709.76,7741.92,
14-December-2015,7713.12,7797.41,7696.13,7784.57,
15-December-2015,7796.52,7837.08,7766.32,7831.81,
16-December-2015,7858.07,7916.21,7855.16,7885.52,
17-December-2015,7916.58,7991.47,7881.70,7983.90,
18-December-2015,7973.48,7982.20,7903.64,7915.43,
21-December-2015,7895.38,7984.81,7892.95,7978.61,
22-December-2015,7980.15,8001.19,7910.95,7937.91,
23-December-2015,7963.95,8017.80,7962.56,8011.90,
24-December-2015,8027.04,8035.03,7989.26,8013.14,
28-December-2015,8020.71,8077.10,8020.19,8063.86,
29-December-2015,8076.80,8092.79,8054.66,8079.60,
30-December-2015,8093.18,8095.15,8044.48,8050.48,
31-December-2015,8061.38,8103.52,8050.59,8097.57,
